;Date;Return
277;1951-02-13;0.0004509582940008
278;1951-02-14;-0.0027087600601314
279;1951-02-15;-0.0054397685037734
280;1951-02-16;0.0058916555171131
281;1951-02-19;-0.0136489383135769
282;1951-02-20;-0.0018339757127137
283;1951-02-21;0.003207333644907
284;1951-02-23;0.0027409335857693
285;1951-02-26;0.0004561003499818
286;1951-02-27;-0.0077821404420546
287;1951-02-28;0.0018365019357404
288;1951-03-01;0.0022909976181164
289;1951-03-02;0.0036546408881976
290;1951-03-05;-0.0064043675806582
291;1951-03-06;0.0
292;1951-03-07;0.003207333644907
293;1951-03-08;0.0041086565852204
294;1951-03-09;0.0
295;1951-03-12;-0.011454878449904
296;1951-03-13;-0.0134542040277705
297;1951-03-14;-0.0075012072311655
298;1951-03-15;0.0018806305053695
299;1951-03-16;0.0163058818917632
300;1951-03-19;-0.0037037081089526
301;1951-03-20;-0.0018569643650225
302;1951-03-21;0.0055606724739751
303;1951-03-22;0.0041503865007794
304;1951-03-26;-0.0092464364452493
305;1951-03-27;-0.0009294145434499
306;1951-03-28;-0.011690570365837
307;1951-03-29;0.0032871595694574
308;1951-03-30;0.0070077371574046
309;1951-04-02;-0.0074766703430202
310;1951-04-03;-0.0028182263838418
311;1951-04-04;0.0065635491140039
312;1951-04-05;0.0134604489151715
313;1951-04-06;0.0013820780822406
314;1951-04-09;-0.0018432724537724
315;1951-04-10;-0.0013847221229466
316;1951-04-11;-0.0004620466809401
317;1951-04-12;0.0087417627942936
318;1951-04-13;0.0118398468701737
319;1951-04-16;-0.0022659877752624
320;1951-04-17;0.0022659877752624
321;1951-04-18;0.0018090914434032
322;1951-04-19;-0.0040750792186656
323;1951-04-20;0.0
324;1951-04-23;0.0004535268846166
325;1951-04-24;-0.0040899854373921
326;1951-04-25;0.0004552697759163
327;1951-04-26;0.0086110209991785
328;1951-04-27;0.0103255240687838
329;1951-04-30;0.0017849625842503
330;1951-05-01;0.004448450297299
331;1951-05-02;0.0039867160672222
332;1951-05-03;0.0083644775592364
333;1951-05-04;-0.0017551123802266
334;1951-05-07;-0.0061674646193323
335;1951-05-08;-0.0008840849382205
336;1951-05-09;0.0013258786472745
337;1951-05-10;-0.0057585542467286
338;1951-05-11;-0.0080285890665745
339;1951-05-14;-0.0067400839298454
340;1951-05-15;-0.0191175599344788
341;1951-05-16;-0.0032220510447649
342;1951-05-17;0.0100917826643978
343;1951-05-18;-0.0184252103277363
